id,date,postcode,property_type,whether_old_or_new,freehold_or_leasehold,address1,address2,address3,town,local_aut,county,region,type1,type2,postcode_short,price,total_floor_area,number_habitable_rooms,current_energy_rating,co2_emissions_current,co2_emissions_potential,energy_consumption_current,energy_consumption_potential,windows_energy_eff,tenure,district,population,households,latitude,longitude,altitude,london_zone,nearest_station,distance_to_station,water_company,average_income,pricePerSqmtr,area,,,,
{666E0711-73E4-4242-8A58-3BF1261019C2},2011-04-04T00:00:00Z,SW15 6NH,S,N,F,4,NA,PARKFIELDS,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW15,2500000,290.51,9,D,12,11,254,217,Poor,owner-occupied,Wandsworth,55,24,51.462179,-0.226906,14,2,Putney,0.726176,Thames Water,68500,8605.555747,290.51,,,,
{A8FF806F-2F89-4913-A691-B10F26FE68B1},2014-11-20T00:00:00Z,SM7 1QZ,D,N,F,213,NA,BANSTEAD ROAD,NA,BANSTEAD,SUTTON,GREATER LONDON,A,A,SM7,820000,289,12,B,4.7,3.7,92,72,Good,owner-occupied,Sutton,31,10,51.334903,-0.220752,101,6,Banstead,0.811793,SES Water,67900,2837.370242,289.00,,,,
{369DFB15-FEB0-3A19-E050-A8C0620518C6},2016-03-31T00:00:00Z,SW7 5AW,T,N,F,44,NA,CLAREVILLE STREET,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,SW7,5500000,285,NaN,B,3.9,2.9,78,59,Very Good,unknown,Kensington and Chelsea,29,13,51.493139,-0.1805,14,1,Gloucester Road,0.259218,Thames Water,70100,19298.24561,285.00,,,,
{5E151A2F-D26C-4BD3-A858-31A4D2A79968},2006-01-30T00:00:00Z,SW6 2JR,T,N,F,67,NA,BRITANNIA ROAD,LONDON,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,SW6,1340000,285,6,C,6.6,4.3,131,84,Poor,Owner-occupied,Hammersmith and Fulham,44,11,51.479816,-0.192283,7,2,Fulham Broadway,0.231037,Thames Water,59900,4701.754386,285.00,,,,
{B0D869C1-2757-40D9-93FF-012743B3D9FC},2014-12-18T00:00:00Z,N2 0RF,D,N,F,37,NA,LINDEN LEA,NA,LONDON,BARNET,GREATER LONDON,A,A,N2,2000000,285,8,E,15,6.8,307,135,Average,owner-occupied,Barnet,84,27,51.582254,-0.176986,70,3,East Finchley,1.01633,Affinity Water,71600,7017.54386,285.00,,,,
{453D27A3-74EB-EF91-E050-A8C0630574D7},2016-12-16T00:00:00Z,BR1 2PP,D,N,F,1,NA,PIERMONT PLACE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,1450000,284,11,C,7.3,5.8,145,114,Average,owner-occupied,Bromley,21,6,51.406548,0.041243,87,5,Bickley,0.717529,Thames Water,72000,5105.633803,284.00,,,,
{F82386BE-0E75-4840-B8CA-F254112EA911},2014-02-07T00:00:00Z,SW10 9SB,T,N,F,52,NA,DRAYTON GARDENS,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,SW10,5900000,284,8,C,8.4,4.9,153,88,Poor,owner-occupied,Kensington and Chelsea,54,24,51.489033,-0.181874,14,1,Gloucester Road,0.618329,Thames Water,63300,20774.64789,284.00,,,,
{80E1AA98-65AC-7BF8-E053-6C04A8C00BF2},2019-01-10T00:00:00Z,W2 2LH,F,N,L,"HAMPSHIRE HOUSE, 12",FLAT 12,HYDE PARK PLACE,NA,LONDON,WESTMINSTER,GREATER LONDON,A,A,W2,5150000,284,8,C,8.2,3.3,164,67,Average,owner-occupied,Westminster,51,29,51.513152,-0.163393,31,1,Marble Arch,0.345478,Thames Water,55900,18133.80282,284.00,,,,
{64342BFF-62DD-422C-E053-6C04A8C0FB8A},2017-12-07T00:00:00Z,TW1 1HT,D,N,F,53,NA,COLE PARK ROAD,NA,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,B,A,TW1,1900000,283,NaN,B,2.9,2.9,57,57,Very Good,unknown,Richmond upon Thames,45,15,51.454475,-0.328741,12,5,Twickenham,0.469449,Thames Water,80200,6713.780919,283.00,,,,
{C4996E31-40B9-452A-A694-3EE9878F74F9},2006-07-07T00:00:00Z,SW18 2ED,T,N,F,65,NA,WANDSWORTH COMMON WEST SIDE,LONDON,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW18,1020000,283,7,C,6,3.7,120,74,Good,owner-occupied,Wandsworth,67,25,51.454518,-0.181158,26,2,Wandsworth Town,0.861873,Thames Water,71900,3604.240283,283.00,,,,
{96B1ABF5-301C-40E8-B72F-5F62B68C2352},2013-01-31T00:00:00Z,NW5 1SL,T,N,F,55,NA,DARTMOUTH PARK ROAD,NA,LONDON,CAMDEN,GREATER LONDON,A,A,NW5,2750000,282.24,9,F,21,20,439,432,Poor,owner-occupied,Camden,75,30,51.559235,-0.142735,58,2,Tufnell Park,0.464096,Thames Water,57000,9743.480726,282.24,,,,
{34428D7D-BBAF-B86C-E050-A8C06205059C},2016-04-29T00:00:00Z,RM11 2PP,D,N,F,78,NA,NELMES CRESCENT,NA,HORNCHURCH,HAVERING,GREATER LONDON,A,A,RM11,1112000,281,NaN,B,4,3.1,81,61,Good,owner-occupied,Havering,44,20,51.575635,0.232676,33,6,Emerson Park,1.12455,Essex & Suffolk Water,55700,3957.295374,281.00,,,,
{2A289EA1-1806-CDC8-E050-A8C063054829},2008-07-11T00:00:00Z,N15 3LS,S,N,F,41,NA,BELMONT ROAD,NA,LONDON,HARINGEY,GREATER LONDON,A,A,N15,725000,280,14,D,11,6.4,223,129,Average,Rented (private),Haringey,131,69,51.587668,-0.094764,24,3,Turnpike Lane,0.630509,Thames Water,47000,2589.285714,280.00,,,,
{B7C97DEE-D855-4DC2-8D89-759925032C6B},2015-05-29T00:00:00Z,CR8 4LG,D,N,F,27,NA,MANOR WOOD ROAD,NA,PURLEY,CROYDON,GREATER LONDON,A,A,CR8,940000,280,9,E,12,8,299,197,Average,owner-occupied,Croydon,78,23,51.331077,-0.132177,120,6,Reedham,0.608304,SES Water,67500,3357.142857,280.00,,,,
{6890938F-A376-4680-9C85-1828191F6F36},2006-09-15T00:00:00Z,RM11 3JL,D,N,F,1,NA,FERNDOWN,EMERSON PARK,HORNCHURCH,HAVERING,GREATER LONDON,A,A,RM11,475000,279,6,C,5.5,4.5,112,92,Good,owner-occupied,Havering,76,28,51.571745,0.235172,37,6,Emerson Park,1.07305,Essex & Suffolk Water,55700,1702.508961,279.00,,,,
{D4901144-9C6A-4CED-AA70-ECC2DF339D14},2012-06-08T00:00:00Z,KT5 8AB,D,N,F,9,NA,CRANES PARK,NA,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT5,1520000,278.71,10,E,18,18,341,335,Very Poor,owner-occupied,Kingston upon Thames,76,27,51.397137,-0.297964,33,6,Surbiton,0.665594,Thames Water,63900,5453.697392,278.71,,,,
{21E5FEB7-9E63-2439-E050-A8C06205342E},2015-07-31T00:00:00Z,SW13 8AN,D,N,F,91,NA,WYATT DRIVE,NA,LONDON,RICHMOND UPON THAMES,GREATER LONDON,B,A,SW13,3000000,277,6,C,4.9,3.7,100,75,Good,rental (private),Richmond upon Thames,12,4,51.481894,-0.228964,6,2,Hammersmith (District),1.18103,Thames Water,65600,10830.32491,277.00,,,,
{AD6CEC9A-33EF-4217-8A83-BA58704270E0},2012-02-03T00:00:00Z,SW15 4LF,S,N,F,7,NA,ALTON ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW15,845000,275.77,9,E,14,12,314,251,Very Poor,owner-occupied,Wandsworth,4,2,51.448652,-0.238123,41,2,Putney,2.02202,Thames Water,41400,3064.147659,275.77,,,,
{7E86B6FB-50BD-458C-E053-6B04A8C0C84C},2018-11-30T00:00:00Z,SW19 4HF,S,N,F,3,NA,DENMARK AVENUE,WIMBLEDON,LONDON,MERTON,GREATER LONDON,A,A,SW19,3000000,275,9,D,9,4.5,186,92,Good,owner-occupied,Merton,104,50,51.418992,-0.215936,35,3,Dundonald Road,0.609039,Thames Water,68500,10909.09091,275.00,,,,
{067BBDC6-0A9F-422B-A248-210D2F528686},2005-08-26T00:00:00Z,SE9 1JD,T,N,F,18,NA,WESTMOUNT ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,A,A,SE9,623650,274,11,D,8.9,5.4,185,111,Good,Owner-occupied,Greenwich,65,32,51.452338,0.062428,76,4,Eltham,0.781023,Thames Water,59600,2276.094891,274.00,,,,
{5376B385-B6DE-34C1-E053-6B04A8C09FF6},2017-05-26T00:00:00Z,NW5 1EG,D,N,F,4,NA,BOSCASTLE ROAD,NA,LONDON,CAMDEN,GREATER LONDON,A,A,NW5,3750000,273,8,F,20,12,353,198,Poor,owner-occupied,Camden,49,18,51.559077,-0.146334,55,2,Gospel Oak,0.516648,Thames Water,57000,13736.26374,273.00,,,,
{9FF0D969-E522-11ED-E053-6C04A8C06383},2020-02-25T00:00:00Z,SW10 9SB,T,N,F,66,NA,DRAYTON GARDENS,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,SW10,5250000,270,8,E,13,7.8,246,149,Poor,unknown,Kensington and Chelsea,54,24,51.489033,-0.181874,14,1,Gloucester Road,0.618329,Thames Water,63300,19444.44444,270.00,,,,
{0B56181E-20D1-4F6C-B646-4ECE46EC9F93},2007-06-11T00:00:00Z,SW10 9SB,T,N,F,66,NA,DRAYTON GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,SW10,4750000,270,8,E,13,7.8,246,149,Poor,unknown,Kensington and Chelsea,54,24,51.489033,-0.181874,14,1,Gloucester Road,0.618329,Thames Water,63300,17592.59259,270.00,,,,
{9B361205-E195-1904-E053-6B04A8C0EEB5},2019-11-27T00:00:00Z,HA7 4WU,D,N,F,25,NA,PADELFORD LANE,NA,STANMORE,HARROW,GREATER LONDON,A,A,HA7,1200000,270,10,C,7.5,6.3,158,131,Average,owner-occupied,Harrow,61,20,51.631751,-0.322617,135,5,Stanmore,1.90102,Affinity Water,54300,4444.444444,270.00,,,,
{9C79C840-6B9A-4EE7-85B9-850B25F5E611},2009-09-04T00:00:00Z,RM14 2EX,D,N,F,38,NA,PARKLAND AVENUE,NA,UPMINSTER,HAVERING,GREATER LONDON,A,A,RM14,500000,269,7,D,10,6.4,218,135,Average,owner-occupied,Havering,67,26,51.543925,0.245417,17,6,Upminster,1.69989,Essex & Suffolk Water,62500,1858.736059,269.00,,,,
{98C75472-1E5C-72E9-E053-6B04A8C042F0},2019-11-18T00:00:00Z,NW3 4DA,T,N,F,59,NA,GLENMORE ROAD,NA,LONDON,CAMDEN,GREATER LONDON,A,A,NW3,3110000,268,9,D,12,8.4,253,177,Average,owner-occupied,Camden,86,39,51.548628,-0.166403,68,2,Belsize Park,0.241494,Thames Water,65400,11604.47761,268.00,,,,
{7967CB1D-6CCB-4F09-B8B9-ABAB97363BD1},2005-02-23T00:00:00Z,HA7 4PS,D,Y,F,8,NA,CLAUDIUS CLOSE,NA,STANMORE,HARROW,GREATER LONDON,A,A,HA7,895000,268,10,C,5.4,4.3,115,90,Good,owner-occupied,Harrow,27,8,51.62392,-0.297668,86,5,Stanmore,0.602551,Affinity Water,54300,3339.552239,268.00,,,,
{9FF0D96A-1291-11ED-E053-6C04A8C06383},2020-02-07T00:00:00Z,KT5 8JZ,S,N,F,3,NA,THE CREST,NA,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT5,1350000,266,11,D,11,6.6,231,140,Good,owner-occupied,Kingston upon Thames,67,24,51.394077,-0.284853,32,5,Berrylands,0.608661,Thames Water,72000,5075.18797,266.00,,,,
{68DF0A05-C63C-44D2-85BF-B301F974BF68},2014-05-16T00:00:00Z,IG8 0BH,D,N,F,6,NA,MELLISH GARDENS,NA,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A,IG8,970000,264,11,D,10,6.4,201,127,Average,owner-occupied,Redbridge,22,6,51.609932,0.024935,63,4,Woodford,0.698739,Thames Water,59400,3674.242424,264.00,,,,
{2A289E9F-2818-CDC8-E050-A8C063054829},2012-09-28T00:00:00Z,SW7 1DX,T,N,F,13,NA,TREVOR STREET,NA,LONDON,WESTMINSTER,GREATER LONDON,A,A,SW7,5500000,263,7,C,7.5,5.3,148,103,Good,owner-occupied,Kensington and Chelsea,17,7,51.501072,-0.165027,23,1,Knightsbridge,0.303397,Thames Water,56300,20912.54753,263.00,,,,
{BA558B32-D240-76EF-E053-6B04A8C0B4B7},2020-12-02T00:00:00Z,NW7 4PR,D,N,F,43,NA,UPHILL ROAD,NA,LONDON,BARNET,GREATER LONDON,A,A,NW7,2300000,261,10,D,12,6.6,255,142,Average,owner-occupied,Barnet,39,10,51.620439,-0.249304,88,4,Mill Hill Broadway,0.816466,Thames Water,67000,8812.260536,261.00,,,,
{F38AD9BB-15CB-4855-93B7-F5F928E636A7},2014-04-17T00:00:00Z,SE13 7EB,S,N,F,10,NA,ELIOT HILL,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE13,1425000,261,8,E,16,8.3,311,163,Average,owner-occupied,Lewisham,90,32,51.467853,-0.007941,37,2,Lewisham,0.453616,Thames Water,59500,5459.770115,261.00,,,,
{48247F85-B456-40DF-8FC7-1DF0A15B9AFF},2009-09-02T00:00:00Z,N20 9AL,D,N,F,51,NA,ATHENAEUM ROAD,NA,LONDON,BARNET,GREATER LONDON,A,A,N20,900000,260,7,D,11,8.2,248,179,Good,rental (private),Barnet,103,32,51.632692,-0.170081,97,4,Oakleigh Park,0.61489,Affinity Water,58400,3461.538462,260.00,,,,
{5814FC65-B59C-4B33-8DC0-4C6ED85B3240},2005-01-05T00:00:00Z,BR1 4AY,D,N,F,2,NA,MADEIRA AVENUE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,535000,260,9,E,13,5.7,291,123,Poor,owner-occupied,Bromley,89,46,51.410365,0.004557,55,4,Shortlands,0.542556,Thames Water,56100,2057.692308,260.00,,,,
{3CB95C9E-7C5A-47CC-825E-A0025CFC7916},2014-04-01T00:00:00Z,HA7 4JT,D,N,F,5,NA,HALL FARM CLOSE,NA,STANMORE,HARROW,GREATER LONDON,A,A,HA7,1500000,257,7,D,9.5,4.4,192,88,Poor,owner-occupied,Harrow,32,10,51.622582,-0.314649,118,5,Stanmore,0.859865,Affinity Water,54300,5836.575875,257.00,,,,
{B82222ED-A28C-6691-E053-6B04A8C02FB2},2020-09-16T00:00:00Z,SW16 5RX,S,N,F,3,NA,NORTHANGER ROAD,NA,LONDON,LAMBETH,GREATER LONDON,B,A,SW16,1250000,257,10,D,11,4.7,247,103,Average,rental (private),Lambeth,62,42,51.419387,-0.130503,42,3,Streatham Common,0.364697,Thames Water,57700,4863.81323,257.00,,,,
{965B6D92-59BF-95E4-E053-6C04A8C07729},2019-10-03T00:00:00Z,TW10 6QX,O,N,F,40,NA,RICHMOND HILL,NA,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,B,A,TW10,2750000,257,7,F,16,4.7,350,97,Very Poor,owner-occupied,Richmond upon Thames,47,26,51.456783,-0.302891,25,4,Richmond,0.703511,Thames Water,74500,10700.38911,257.00,,,,
{5F54B81D-6EB3-2B45-E053-6B04A8C01FB0},2017-11-08T00:00:00Z,W4 3ER,D,N,F,109,NA,PARK ROAD,NA,LONDON,HOUNSLOW,GREATER LONDON,A,A,W4,2775000,256,12,E,14,6.1,301,134,Poor,owner-occupied,Hounslow,41,21,51.484505,-0.26523,8,3,Chiswick,0.415575,Thames Water,60700,10839.84375,256.00,,,,
{2FFC3213-F1AB-4FCB-82E6-BEA78F965C42},2006-03-31T00:00:00Z,W11 2HR,T,N,F,108,NA,CLARENDON ROAD,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,W11,2260000,255,9,E,12,6.5,266,142,Poor,owner-occupied,Kensington and Chelsea,65,45,51.512788,-0.210905,16,2,Latimer Road,0.471558,Thames Water,61700,8862.745098,255.00,,,,
{21E5FEB6-ED73-2439-E050-A8C06205342E},2014-08-21T00:00:00Z,SE3 7JU,D,N,F,97,NA,LANGTON WAY,NA,LONDON,GREENWICH,GREATER LONDON,B,A,SE3,1200000,255,NaN,A,1.8,1.8,40,40,Very Good,owner-occupied,Greenwich,63,26,51.474745,0.018668,46,3,Westcombe Park,1.05092,Thames Water,67800,4705.882353,255.00,,,,
{79A74E22-9A6B-1289-E053-6B04A8C01627},2018-09-14T00:00:00Z,HA6 2YJ,D,N,F,16,NA,MURRAY ROAD,NA,NORTHWOOD,HILLINGDON,GREATER LONDON,B,A,HA6,1600000,255,8,E,12,7.5,276,165,Poor,owner-occupied,Hillingdon,67,31,51.609883,-0.42527,73,6,Northwood,0.177847,Affinity Water,55500,6274.509804,255.00,,,,
{27C9FB1F-4CBE-4818-817E-36C60355456F},2014-08-07T00:00:00Z,RM14 3AU,D,N,F,121,NA,PARK DRIVE,NA,UPMINSTER,HAVERING,GREATER LONDON,A,A,RM14,640000,255,8,D,8.1,6.1,200,151,Average,owner-occupied,Havering,59,16,51.549961,0.257514,19,6,Upminster,1.06542,Essex & Suffolk Water,62500,2509.803922,255.00,,,,
{2FEE69C1-270F-4927-AE92-720AF8862254},2011-04-04T00:00:00Z,W6 0AH,T,N,F,22,NA,AGATE ROAD,NA,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,W6,2175000,254.87,7,E,14,13,327,298,Poor,owner-occupied,Hammersmith and Fulham,98,41,51.498512,-0.228363,10,2,Goldhawk Road,0.401655,Thames Water,57700,8533.76231,254.87,,,,
{31DAD442-8A82-40E5-B62E-A8800A8D3139},2014-10-15T00:00:00Z,SE24 9NE,T,N,F,83,NA,HERNE HILL,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE24,1515000,253,9,F,18,7.5,326,131,Poor,owner-occupied,Lambeth,117,47,51.456768,-0.096316,44,2,Herne Hill,0.531312,Thames Water,76600,5988.142292,253.00,,,,
{AE4D86D4-2AB4-4619-E053-6C04A8C03CD0},2020-07-10T00:00:00Z,SW12 8RF,T,N,F,133,NA,RAMSDEN ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW12,1950000,253,7,D,9.5,6,204,128,Poor,owner-occupied,Wandsworth,102,42,51.449446,-0.155296,29,2,Clapham South,0.620676,Thames Water,77300,7707.509881,253.00,,,,
{03704753-15E2-4D6A-8382-ED4B4EB21FC4},2014-01-24T00:00:00Z,W8 7DX,T,N,F,21,NA,CAMPDEN HILL ROAD,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,W8,4450000,251.65,8,F,18,15,414,351,Poor,rental (private),Kensington and Chelsea,68,21,51.501473,-0.195513,22,1,High Street Kensington,0.285247,Thames Water,69200,17683.29028,251.65,,,,
{D85CAB50-8B68-47EE-A166-77A3E879742D},2006-07-18T00:00:00Z,SW19 4PB,D,N,F,10,NA,MURRAY ROAD,LONDON,LONDON,MERTON,GREATER LONDON,A,A,SW19,1975000,250.72,9,E,14,13,341,325,Very Poor,rental (private),Merton,35,13,51.421337,-0.21757,55,3,Wimbledon,0.756223,Thames Water,68500,7877.313338,250.72,,,,
{E732693F-C939-4A3B-93F7-1184FF45D4CC},2007-10-31T00:00:00Z,N8 8RR,F,N,L,1,FLAT 2,WOLSELEY ROAD,HORNSEY,LONDON,HARINGEY,GREATER LONDON,A,A,N8,400000,250,8,F,16,9.7,357,218,Very Poor,owner-occupied,Haringey,71,33,51.579994,-0.13053,66,3,Highgate,1.16247,Thames Water,65800,1600,250.00,,,,
{79A74E22-101A-1289-E053-6B04A8C01627},2018-09-17T00:00:00Z,CR8 3JE,S,N,F,2,NA,PEAKS HILL,NA,PURLEY,CROYDON,GREATER LONDON,A,A,CR8,815000,249,9,E,12,6.7,262,145,Average,owner-occupied,Croydon,37,14,51.345053,-0.128292,99,6,Purley,1.29206,SES Water,67500,3273.092369,249.00,,,,
{16F45813-22DF-4EDC-852C-7B9EE4D1D702},2006-01-20T00:00:00Z,HA6 2YP,D,N,F,49,NA,MURRAY ROAD,NORTHWOOD,NORTHWOOD,HILLINGDON,GREATER LONDON,A,A,HA6,790000,249,9,E,16,9.6,356,217,Good,owner-occupied,Hillingdon,69,25,51.609768,-0.424444,73,6,Northwood,0.165994,Affinity Water,55500,3172.690763,249.00,,,,
{015772DC-F9A5-43EC-BEDB-74AC9E49874F},2006-08-01T00:00:00Z,W8 7EW,F,Y,L,HOLLY LODGE,FLAT 6,THORNWOOD GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,W8,3946000,248,5,B,4.1,3.9,85,79,Good,rental (private),Kensington and Chelsea,13,5,51.503879,-0.199914,36,2,Holland Park,0.585652,Thames Water,70900,15911.29032,248.00,,,,
{372CF7F2-9434-4241-A685-E5750A886A87},2012-12-20T00:00:00Z,HA7 3DF,D,N,F,27,NA,FALLOWFIELD,NA,STANMORE,HARROW,GREATER LONDON,A,A,HA7,975000,248,5,E,14,6.2,322,141,Average,owner-occupied,Harrow,83,35,51.623867,-0.323385,131,5,Stanmore,1.47503,Affinity Water,54300,3931.451613,248.00,,,,
{3E0330F0-4012-8D89-E050-A8C062052140},2016-08-25T00:00:00Z,SW18 3LQ,S,N,F,3,NA,BURCOTE ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW18,1825000,247,9,E,13,4.4,297,101,Average,owner-occupied,Wandsworth,68,26,51.446581,-0.175055,34,3,Wandsworth Common,0.79804,Thames Water,74000,7388.663968,247.00,,,,
{369DFB15-F943-3A19-E050-A8C0620518C6},2016-06-27T00:00:00Z,HA5 4SX,D,N,F,15,NA,ST THOMAS DRIVE,NA,PINNER,HARROW,GREATER LONDON,A,A,HA5,1055000,247,9,E,12,7.7,276,176,Average,owner-occupied,Harrow,77,27,51.603325,-0.377513,64,6,Hatch End,0.9145,Affinity Water,52000,4271.255061,247.00,,,,
{E6CF81F2-FC13-4741-9A63-EB2FD4CDA9C7},2014-04-30T00:00:00Z,SW11 6EJ,T,N,F,37,NA,BOLINGBROKE GROVE,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW11,2300000,246.75,8,D,11,11,214,207,Poor,owner-occupied,Wandsworth,39,12,51.452559,-0.166253,23,3,Wandsworth Common,0.713449,Thames Water,74000,9321.175279,246.75,,,,
{85866A65-0752-143F-E053-6B04A8C06A15},2019-03-12T00:00:00Z,W8 4NX,T,N,F,5,NA,PITT STREET,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,W8,4350000,246,7,D,9.1,4.4,209,100,Average,owner-occupied,Kensington and Chelsea,36,12,51.503531,-0.194798,28,1,High Street Kensington,0.383263,Thames Water,70900,17682.92683,246.00,,,,
{21E5FEB6-BD9E-2439-E050-A8C06205342E},2014-03-31T00:00:00Z,SW11 6AF,T,N,F,63,NA,MANCHURIA ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,B,A,SW11,1400000,246,8,D,7.2,3.4,166,78,Good,owner-occupied,Wandsworth,164,56,51.454557,-0.155479,32,2,Clapham South,0.559469,Thames Water,77300,5691.056911,246.00,,,,
{B82222ED-486B-6691-E053-6B04A8C02FB2},2020-08-28T00:00:00Z,CR0 8SQ,D,N,F,111,NA,SHIRLEY AVENUE,NA,CROYDON,CROYDON,GREATER LONDON,A,A,CR0,550000,246,10,C,5.7,4.3,130,99,Good,owner-occupied,Croydon,86,32,51.375499,-0.053005,73,3,Addiscombe,1.48117,Thames Water,60800,2235.772358,246.00,,,,
{BC16C90E-4873-4C0D-8C6D-296040B0DCC5},2015-02-13T00:00:00Z,SW13 0BY,T,N,F,6,NA,RANELAGH AVENUE,NA,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,SW13,2702000,246,6,D,7.3,3.8,191,102,Poor,owner-occupied,Richmond upon Thames,25,11,51.471972,-0.237648,8,3,Barnes,0.617972,Thames Water,65600,10983.73984,246.00,,,,
{288DCE29-70CC-E510-E050-A8C06205480E},2015-11-26T00:00:00Z,NW11 0PA,S,N,F,7,NA,TEMPLARS AVENUE,NA,LONDON,BARNET,GREATER LONDON,A,A,NW11,1200000,244,9,E,14,6.2,324,142,Poor,owner-occupied,Barnet,5,2,51.576281,-0.19782,67,3,Golders Green,0.49658,Thames Water,65500,4918.032787,244.00,,,,
{D0EE0BEA-7D97-49FB-8CEB-2D87CF431432},2011-06-20T00:00:00Z,SE5 9LH,T,N,F,29,NA,FLODDEN ROAD,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE5,1185400,243.3,8,E,12,11,267,259,Poor,owner-occupied,Southwark,189,51,51.474818,-0.100907,11,2,Loughborough Junction,0.911091,Thames Water,56800,4872.17427,243.30,,,,
{666758D7-5AA4-3363-E053-6B04A8C0D74E},2017-11-27T00:00:00Z,SW17 7EL,T,Y,F,2,NA,CHARLES BAKER PLACE,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW17,2200000,243,NaN,B,2.1,2.1,47,47,Very Good,unknown,Wandsworth,NA,NA,51.443602,-0.166774,34,3,Wandsworth Common,0.370591,Thames Water,73500,9053.497942,243.00,,,,
{6B32222C-7A59-01F1-E053-6C04A8C0D2C8},2018-01-11T00:00:00Z,SW1X 7PE,F,N,L,"ALBERT GATE COURT, 124",FLAT 10,KNIGHTSBRIDGE,NA,LONDON,WESTMINSTER,GREATER LONDON,A,A,SW1X,533500,243,5,D,7.8,4.1,181,96,Good,owner-occupied,Westminster,NA,NA,51.502128,-0.162967,24,1,Knightsbridge,0.180959,Thames Water,56300,2195.473251,243.00,,,,
{7F253AF9-89E5-4F06-B884-9AB9768D5EA1},2014-12-05T00:00:00Z,SE12 8NA,D,N,F,11,NA,WANTAGE ROAD,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE12,1200000,243,10,E,10,6.3,271,173,Average,owner-occupied,Lewisham,36,16,51.451942,0.008566,20,3,Lee,0.419,Thames Water,63700,4938.271605,243.00,,,,
{55BDCAE6-8DC7-521D-E053-6B04A8C0DD7A},2017-03-30T00:00:00Z,TW10 6BF,F,Y,L,STAR & GARTER HOUSE,FLAT 17,RICHMOND HILL,NA,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,TW10,1983108,243,NaN,D,7.8,7.8,183,183,Very Poor,owner-occupied,Richmond upon Thames,NA,NA,51.450351,-0.297099,41,4,Richmond,1.44552,Thames Water,74500,8160.938272,243.00,,,,
{8A78B2AF-30DB-5CB0-E053-6B04A8C0F504},2019-05-09T00:00:00Z,SE24 9LH,T,N,F,27,NA,BECKWITH ROAD,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE24,1650000,242,7,E,12,4.6,273,107,Very Poor,owner-occupied,Lambeth,69,26,51.454299,-0.092144,33,2,North Dulwich,0.293278,Thames Water,76600,6818.181818,242.00,,,,
{7E86B6FB-BA91-458C-E053-6B04A8C0C84C},2018-08-07T00:00:00Z,SE9 3QE,D,N,F,75,NA,SOUTHWOOD ROAD,NA,LONDON,GREENWICH,GREATER LONDON,B,A,SE9,746621,240,8,D,11,4.3,256,100,Average,rental (private),Greenwich,96,37,51.43648,0.070275,47,4,New Eltham,0.135041,Thames Water,52100,3110.920833,240.00,,,,
{D69A6395-1EAD-4D03-9D96-65AF961CD75D},2009-09-28T00:00:00Z,KT2 5JZ,D,N,F,78,NA,PARK ROAD,NA,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT2,950000,239.6,9,F,21,14,565,380,Poor,owner-occupied,Kingston upon Thames,92,27,51.421418,-0.289431,15,5,Norbiton,1.07436,Thames Water,68800,3964.941569,239.60,,,,
